week_start,section,Median,Q75,Q90,Q95,Q99,Count,Mean
2014-08-26,PO,2.8755812644958496,3.029337167739868,3.1215907096862794,3.152341890335083,3.1769428348541258,3.0,2.812794844309489
2014-08-26,SO,3.2906899452209473,3.2906899452209473,3.2906899452209473,3.2906899452209473,3.2906899452209473,1.0,3.2906899452209473
2014-09-02,EC,2.8075454235076904,2.9327391386032104,3.0078553676605226,3.0328941106796266,3.0529251050949098,3.0,2.8726162115732827
2014-09-02,LC,3.500322699546814,4.03072988986969,4.116180562973023,4.1446641206741335,4.167450966835022,4.0,3.4648373126983643
2014-09-02,PO,2.674990653991699,2.6937179565429688,2.7049543380737306,2.7086997985839845,2.7116961669921875,3.0,2.6874755223592124
2014-09-02,SO,3.2887850999832153,3.357826292514801,3.3992510080337524,3.4130592465400698,3.4241058373451234,2.0,3.2887850999832153
2014-09-09,EC,2.629788398742676,2.7294321060180664,2.7892183303833007,2.809147071838379,2.8250900650024415,3.0,2.5719759464263916
2014-09-09,LC,3.7126731872558594,3.763771414756775,3.7944303512573243,3.804649996757507,3.812825713157654,3.0,3.339313824971517
2014-09-09,PO,2.965704560279846,3.0103740096092224,3.037175679206848,3.0461095690727236,3.053256680965424,2.0,2.965704560279846
2014-09-09,SO,2.852560520172119,2.852560520172119,2.852560520172119,2.852560520172119,2.852560520172119,1.0,2.852560520172119
2014-09-16,EC,2.6228212118148804,2.7690975666046143,2.8996074199676514,2.9479960203170776,2.9867069005966185,6.0,2.650477568308512
2014-09-16,LC,3.208824634552002,3.8550198078155518,3.930740737915039,3.9467923164367678,3.9596335792541506,9.0,3.285793569352892
2014-09-16,PO,2.7992483377456665,2.8891069293022156,2.9523746967315674,2.9716732501983643,2.9871120929718016,6.0,2.811591903368632
2014-09-16,SO,3.0536139011383057,3.215234160423279,3.3597990036010743,3.407987284660339,3.4465379095077515,4.0,3.0166121125221252
2014-09-23,EC,2.7363333702087402,2.8426259756088257,2.906401538848877,2.927660059928894,2.944666876792908,3.0,2.8035008112589517
2014-09-23,LC,3.5551340579986572,3.5937811136245728,3.7795801162719727,3.8937242031097408,3.985039472579956,7.0,3.4444337572370256
2014-09-23,PO,2.894282579421997,2.894282579421997,2.894282579421997,2.894282579421997,2.894282579421997,1.0,2.894282579421997
2014-09-23,SO,2.916555404663086,3.0397125482559204,3.113606834411621,3.138238263130188,3.1579434061050415,3.0,2.971975088119507
2014-09-30,EC,2.8908721208572388,2.9995590448379517,3.159480094909668,3.228837251663208,3.28432297706604,6.0,2.89861528078715
2014-09-30,LC,3.52199125289917,3.7106939554214478,3.7152243137359617,3.716734433174133,3.7179425287246706,4.0,3.5171905755996704
2014-09-30,PO,3.0941221714019775,3.143229842185974,3.365519642829895,3.4684799313545227,3.550848162174225,6.0,3.1149313847223916
2014-09-30,SO,2.8665138483047485,2.9324280619621277,2.9719765901565554,2.985159432888031,2.9957057070732116,2.0,2.8665138483047485
2014-10-07,EC,2.766467809677124,3.0362462997436523,3.094816732406616,3.1143402099609374,3.1299589920043944,4.0,2.735351860523224
2014-10-07,LC,3.578402042388916,3.602962076663971,3.8058879375457764,3.906796097755432,3.9875226259231566,6.0,3.375245213508606
2014-10-07,PO,2.6331491470336914,2.938856601715088,3.122281074523926,3.183422565460205,3.2323357582092287,2.0,2.6331491470336914
2014-10-07,SO,2.9331777095794678,3.0456528067588806,3.084450602531433,3.1036611199378967,3.119029533863068,6.0,2.920333981513977
2014-10-14,EC,2.6689199209213257,2.912872791290283,2.93831729888916,2.946798801422119,2.953584003448486,4.0,2.67695152759552
2014-10-14,LC,3.1701815128326416,3.210282623767853,3.2456523418426513,3.268701267242432,3.287140407562256,8.0,3.0364201962947845
2014-10-14,PO,3.278796911239624,3.278796911239624,3.278796911239624,3.278796911239624,3.278796911239624,1.0,3.278796911239624
2014-10-14,SO,2.599095106124878,2.972086191177368,3.1958808422088625,3.2704790592193604,3.330157632827759,3.0,2.8352776368459067
2014-10-21,EC,3.209538221359253,3.2394707202911377,3.2574302196502685,3.2634167194366457,3.268205919265747,3.0,3.0627193450927734
2014-10-21,LC,3.2905964851379395,3.4447336196899414,3.4950806140899657,3.511862945556641,3.5252888107299807,5.0,3.2406161785125733
2014-10-21,PO,3.129767894744873,3.143099308013916,3.1510981559753417,3.1537644386291506,3.155897464752197,2.0,3.129767894744873
2014-10-21,SO,2.949129343032837,3.041256546974182,3.096532869338989,3.114958310127258,3.1296986627578733,2.0,2.949129343032837
2014-10-28,EC,2.67575466632843,2.747673451900482,2.7908247232437136,2.805208480358124,2.816715486049652,2.0,2.67575466632843
2014-10-28,LC,3.3720030784606934,3.7111268639564514,3.787468671798706,3.789606213569641,3.7913162469863892,6.0,3.3413877884546914
2014-10-28,PO,2.7988126277923584,2.817683458328247,2.993045997619629,3.051500177383423,3.098263521194458,5.0,2.7712302684783934
2014-10-28,SO,3.158902406692505,3.3458118438720703,3.4579575061798096,3.4953393936157227,3.5252449035644533,3.0,3.10943611462911
2014-11-04,EC,2.993816614151001,3.2021368741989136,3.327129030227661,3.368793082237244,3.4021243238449097,3.0,3.088284413019816
2014-11-04,LC,2.9910624027252197,3.294135093688965,3.3831855773925783,3.4128690719604493,3.436615867614746,5.0,3.093356990814209
2014-11-04,PO,3.0141096115112305,3.219590663909912,3.342879295349121,3.3839755058288574,3.4168524742126465,3.0,3.0774784088134766
2014-11-04,SO,2.99674129486084,3.3409504890441895,3.409410762786865,3.4322308540344237,3.4504869270324705,5.0,3.0880918502807617
2014-11-11,EC,2.8370590209960938,2.961695909500122,2.970540189743042,2.973488283157349,2.975846757888794,5.0,2.7384599685668944
2014-11-11,LC,3.262953281402588,3.3107388019561768,3.387170171737671,3.4126472949981688,3.4330289936065674,5.0,3.280270528793335
2014-11-11,PO,2.941130518913269,3.03786963224411,3.0959131002426146,3.115260922908783,3.1307391810417173,2.0,2.941130518913269
2014-11-11,SO,2.7507091760635376,2.7785008549690247,2.795175862312317,2.8007341980934144,2.8051808667182923,2.0,2.7507091760635376
2014-11-18,EC,3.0559213161468506,3.10430645942688,3.223192834854126,3.262821626663208,3.294524660110474,5.0,2.9883792877197264
2014-11-18,LC,3.099018931388855,3.4276528358459473,3.5661286115646362,3.6256152987480164,3.6732046484947203,6.0,3.0532685120900473
2014-11-18,PO,2.9753438234329224,3.0494595170021057,3.0939289331436157,3.1087520718574524,3.1206105828285216,2.0,2.9753438234329224
2014-11-18,SO,3.3797686100006104,3.382763981819153,3.3845612049102782,3.385160279273987,3.385639538764954,2.0,3.3797686100006104
2014-11-25,EC,2.651465654373169,2.891767978668213,3.4025830745697023,3.498653745651245,3.5755102825164795,9.0,2.5818318128585815
2014-11-25,LC,3.456486463546753,3.512222647666931,3.524913787841797,3.5291441679000854,3.5325284719467165,4.0,3.2250397205352783
2014-11-25,PO,2.520200729370117,2.7542096376419067,2.8946149826049803,2.9414167642593383,2.978858189582825,2.0,2.520200729370117
2014-11-25,SO,3.002953052520752,3.002953052520752,3.002953052520752,3.002953052520752,3.002953052520752,1.0,3.002953052520752
2014-12-02,EC,3.0062649250030518,3.112324357032776,3.1759600162506105,3.1971719026565553,3.214141411781311,3.0,3.027841250101725
2014-12-02,LC,3.34688138961792,3.428560972213745,3.5117725372314452,3.666955184936523,3.791101303100586,9.0,3.214119619793362
2014-12-02,PO,2.6862597465515137,2.777383327484131,2.832057476043701,2.8502821922302246,2.8648619651794434,3.0,2.691660006841024
2014-12-02,SO,3.6523842811584473,3.6523842811584473,3.6523842811584473,3.6523842811584473,3.6523842811584473,1.0,3.6523842811584473
2014-12-09,EC,2.462663173675537,2.732573449611664,2.9429701566696167,3.0202749371528625,3.0821187615394594,6.0,2.4953617254892984
2014-12-09,LC,3.1179704666137695,3.277384877204895,3.3730335235595703,3.4049164056777954,3.4304227113723753,3.0,2.961728016535441
2014-12-09,PO,3.036138653755188,3.0602155327796936,3.074661660194397,3.079477035999298,3.083329336643219,2.0,3.036138653755188
2014-12-09,SO,2.167409896850586,2.167409896850586,2.167409896850586,2.167409896850586,2.167409896850586,1.0,2.167409896850586
2014-12-16,EC,2.794580578804016,2.9800631403923035,3.1915810108184814,3.267457962036133,3.328159523010254,6.0,2.840570330619812
2014-12-16,LC,3.015164375305176,3.6792848706245422,3.9048320055007935,3.9197285771369934,3.9316458344459533,6.0,3.183722217877706
2014-12-16,PO,3.1878252029418945,3.200568914413452,3.200568914413452,3.200568914413452,3.200568914413452,4.0,3.09528511762619
2014-12-23,EC,2.6724817752838135,2.8923839926719666,2.9612016439437867,2.984140861034393,3.0024922347068785,4.0,2.539973884820938
2014-12-23,LC,3.3740437030792236,3.4800448417663574,3.6610046863555907,3.732389998435974,3.789498248100281,7.0,3.3209992136274065
2014-12-23,PO,2.991759777069092,2.991759777069092,2.991759777069092,2.991759777069092,2.991759777069092,1.0,2.991759777069092
2014-12-23,SO,2.8140000104904175,2.853915750980377,2.877865195274353,2.885848343372345,2.8922348618507385,2.0,2.8140000104904175
2014-12-30,EC,2.9168858528137207,3.0891218781471252,3.1209359884262087,3.1315406918525697,3.1400244545936586,4.0,2.876638174057007
2014-12-30,IS,2.6172239780426025,3.1104389429092407,3.1639397144317627,3.1639397144317627,3.1639397144317627,7.0,2.6904777799333846
2014-12-30,LC,3.601990222930908,3.977296471595764,4.078622531890869,4.10678014755249,4.129306240081787,7.0,3.5487072127205983
2014-12-30,PO,2.8879587650299072,2.9976611137390137,3.0634825229644775,3.085422992706299,3.102975368499756,3.0,2.9425458908081055
2015-01-06,EC,2.646182417869568,2.6825992465019226,2.7044493436813353,2.7117327094078063,2.717559401988983,2.0,2.646182417869568
2015-01-06,IS,2.871446132659912,2.9926254749298096,3.0906700134277343,3.135053825378418,3.170560874938965,9.0,2.7912129296196833
2015-01-06,LC,3.3733906745910645,3.4474151134490967,3.607938814163208,3.661446714401245,3.704253034591675,5.0,3.3469046115875245
2015-01-06,PO,2.438602924346924,2.6344258785247803,2.751919651031494,2.7910842418670656,2.8224159145355223,2.0,2.438602924346924
2015-01-13,EC,3.1576603651046753,3.244359314441681,3.2963786840438845,3.3137184739112855,3.3275903058052063,2.0,3.1576603651046753
2015-01-13,IS,2.713937520980835,2.9475342631340027,3.032093620300293,3.1763132095336912,3.29168888092041,10.0,2.702345609664917
2015-01-13,LC,3.123779058456421,3.497973322868347,3.6545400619506836,3.7455745935440063,3.8184022188186644,7.0,3.234330551964896
2015-01-13,PO,3.20268177986145,3.20268177986145,3.20268177986145,3.20268177986145,3.20268177986145,2.0,3.20268177986145
2015-01-13,SO,2.7007803916931152,2.8571168184280396,2.950918674468994,2.982185959815979,3.007199788093567,3.0,2.6919198036193848
2015-01-20,EC,2.9024925231933594,3.0641167163848877,3.2524821758270264,3.3152706623077393,3.3655014514923094,5.0,2.7847686052322387
2015-01-20,IS,2.7135488986968994,2.911476969718933,3.002184295654297,3.117500209808349,3.284223918914795,15.0,2.778980286916097
2015-01-20,LC,3.1026382446289062,3.253830671310425,3.270667791366577,3.276280164718628,3.2807700634002686,5.0,3.069070816040039
2015-01-20,SO,2.7846086025238037,2.9383994340896606,3.030673933029175,3.0614320993423463,3.0860386323928832,3.0,2.8555625279744468
2015-01-27,EC,2.7009894847869873,3.0122112035751343,3.1713244915008545,3.2258362770080566,3.269445705413818,6.0,2.704710046450297
2015-01-27,IS,2.900231957435608,3.051415503025055,3.3071601152420045,3.437237858772278,3.4882070779800416,20.0,2.903582000732422
2015-01-27,LC,3.5427746772766113,3.565468907356262,3.579085445404053,3.5836242914199827,3.587255368232727,3.0,3.271550019582113
2015-01-27,PO,3.022932767868042,3.026679754257202,3.028927946090698,3.0296773433685305,3.0302768611907958,3.0,2.87231453259786
2015-01-27,SO,2.775503396987915,2.775503396987915,2.775503396987915,2.775503396987915,2.775503396987915,1.0,2.775503396987915
2015-02-03,EC,2.9648778438568115,3.031356453895569,3.0712436199188233,3.0845393419265745,3.095175919532776,3.0,2.8668746948242188
2015-02-03,IS,2.6015801429748535,2.8344741463661194,3.0657986879348758,3.142906868457794,3.204593412876129,4.0,2.713006854057312
2015-02-03,LC,3.2876079082489014,3.464236795902252,3.796668529510498,3.796668529510498,3.796668529510498,8.0,3.2785598039627075
2015-02-03,PO,3.196256399154663,3.196256399154663,3.2394073486328123,3.253790998458862,3.265297918319702,5.0,3.0725114822387694
2015-02-03,SO,3.321693778038025,3.3685479760169983,3.396660494804382,3.406031334400177,3.4135280060768127,2.0,3.321693778038025
2015-02-10,EC,2.706934928894043,2.756556987762451,2.8447959899902346,3.017105484008789,3.154953079223633,9.0,2.6859090593126087
2015-02-10,IS,2.7589311599731445,3.0784454345703125,3.150875282287598,3.1900825023651125,3.2244794750213623,17.0,2.8014196227578556
2015-02-10,LC,3.582529306411743,3.834217607975006,3.941204380989075,3.976866638660431,4.005396444797515,4.0,3.5892476439476013
2015-02-10,PO,2.665806531906128,2.806310534477234,2.8906129360198975,2.9187137365341185,2.9411943769454956,2.0,2.665806531906128
2015-02-10,SO,3.15115225315094,3.160748541355133,3.166506314277649,3.1684255719184877,3.1699609780311584,2.0,3.15115225315094
2015-02-17,EC,2.8291114568710327,2.927307903766632,2.9862257719039915,3.0058650612831115,3.0215764927864073,2.0,2.8291114568710327
2015-02-17,IS,2.9399454593658447,3.241645097732544,3.323522853851318,3.350815439224243,3.372649507522583,5.0,3.043716478347778
2015-02-17,LC,3.1939523220062256,3.4471317529678345,3.5990394115448,3.6496752977371214,3.690184006690979,3.0,3.1647990544637046
2015-02-17,SO,2.5786049365997314,2.5786049365997314,2.5786049365997314,2.5786049365997314,2.5786049365997314,1.0,2.5786049365997314
2015-02-24,EC,2.679912567138672,2.735246419906616,2.907209777832031,2.9645308971405027,3.0103877925872804,5.0,2.6020533084869384
2015-02-24,IS,3.030423402786255,3.082770586013794,3.1350172996520995,3.1498982429504396,3.1618029975891115,9.0,2.8961304823557534
2015-02-24,LC,3.2800287008285522,3.4083005785942078,3.5815407037734985,3.656747043132782,3.7169121146202087,6.0,3.3427133560180664
2015-02-24,PO,2.942535161972046,2.9699536561965942,2.9864047527313233,2.9918884515762327,2.9962754106521605,2.0,2.942535161972046
2015-03-03,EC,2.8907023668289185,3.0581127405166626,3.177209901809692,3.2169089555740356,3.24866819858551,4.0,2.8080925941467285
2015-03-03,IS,2.885075092315674,2.9977407455444336,3.108283758163452,3.25884211063385,3.3792887926101685,11.0,2.8578310229561548
2015-03-03,LC,3.4799671173095703,3.5782554149627686,3.6835987091064455,3.7436585187911984,3.7917063665390014,7.0,3.395056588309152
2015-03-03,SO,3.3696539402008057,3.4289658069610596,3.4645529270172117,3.4764153003692626,3.485905199050903,3.0,3.2069037755330405
2015-03-10,EC,2.9026867151260376,2.948276937007904,3.0002691984176635,3.017599952220917,3.0314645552635193,4.0,2.861509919166565
2015-03-10,IS,2.7069993019104004,2.9044113159179688,3.0184070587158205,3.1142952442169185,3.202916002273559,13.0,2.7600377339583178
2015-03-10,LC,3.2980955839157104,3.6227495670318604,3.6881167888641357,3.7021366357803345,3.7133525133132936,8.0,3.2867201268672943
2015-03-10,SO,3.2613719701766968,3.4766348600387573,3.496820306777954,3.503548789024353,3.508931574821472,4.0,3.225495159626007
2015-03-17,EC,2.68837833404541,2.8454372882843018,2.9673085689544676,3.0079323291778564,3.0404313373565675,5.0,2.7366126537323
2015-03-17,IS,2.966388702392578,3.0200552940368652,3.110732316970825,3.145125389099121,3.172639846801758,7.0,2.8854168823787143
2015-03-17,LC,3.3562211990356445,3.495033323764801,3.6961620569229123,3.85162798166275,3.97600072145462,8.0,3.2988021969795227
2015-03-17,PO,3.000971794128418,3.000971794128418,3.000971794128418,3.000971794128418,3.000971794128418,2.0,3.000971794128418
2015-03-24,EC,2.7686400413513184,3.0901859402656555,3.1501134634017944,3.170089304447174,3.186069977283478,4.0,2.7862403988838196
2015-03-24,IS,2.793888807296753,2.9464428424835205,3.1898434162139893,3.22611141204834,3.3840986251831056,21.0,2.774389085315523
2015-03-24,LC,3.498760223388672,3.641022205352783,3.791734981536865,3.8019869565963744,3.810188536643982,7.0,3.4330995423453197
2015-03-24,PO,2.6760281920433044,3.0444177091121674,3.265451419353485,3.3391293227672576,3.3980716454982756,2.0,2.6760281920433044
2015-03-31,EC,2.579418182373047,2.6839516162872314,2.746671676635742,2.767578363418579,2.7843037128448485,2.0,2.579418182373047
2015-03-31,IS,2.822769284248352,3.0313159227371216,3.2525556087493896,3.3418155193328856,3.424790105819702,12.0,2.770617643992106
2015-03-31,LC,3.396399736404419,3.676840901374817,3.769767189025879,3.83386332988739,3.885140242576599,7.0,3.4381935937064037
2015-03-31,PO,2.9884746074676514,2.9884746074676514,2.9884746074676514,2.9884746074676514,2.9884746074676514,1.0,2.9884746074676514
2015-03-31,SO,2.8829798698425293,2.8829798698425293,2.8829798698425293,2.8829798698425293,2.8829798698425293,1.0,2.8829798698425293
2015-04-07,EC,2.598193883895874,2.8242440223693848,3.041601228713989,3.1140536308288573,3.172015552520752,5.0,2.5970006465911863
2015-04-07,IS,2.879062056541443,3.0444690585136414,3.09619243144989,3.1710553526878353,3.230945689678192,10.0,2.8430527687072753
2015-04-07,LC,3.188197374343872,3.3450264930725098,3.4113680362701415,3.4334818840026853,3.451172962188721,4.0,3.1817508935928345
2015-04-07,PO,2.7478713989257812,2.882022261619568,2.9625127792358397,2.989342951774597,3.010807089805603,2.0,2.7478713989257812
2015-04-07,SO,2.59393310546875,2.6367907524108887,2.662505340576172,2.6710768699645997,2.6779340934753417,2.0,2.59393310546875
2015-04-14,EC,2.9652132987976074,3.1441309452056885,3.251481533050537,3.2872650623321533,3.315891885757446,3.0,2.8579165935516357
2015-04-14,IS,2.969599485397339,3.1171252131462097,3.2826797723770142,3.4023881316184994,3.502278621196747,12.0,2.945580263932546
2015-04-14,LC,3.4164488315582275,3.7673639059066772,3.977912950515747,4.048095965385437,4.104242377281189,3.0,3.4818573792775473
2015-04-14,PO,3.08449125289917,3.1312286853790283,3.1592711448669433,3.168618631362915,3.1760966205596923,2.0,3.08449125289917
2015-04-21,EC,2.777353525161743,2.796666383743286,2.808254098892212,2.8121166706085203,2.8152067279815673,2.0,2.777353525161743
2015-04-21,IS,2.6785035133361816,2.902963161468506,3.0338601589202883,3.0980680942535397,3.1494344425201417,7.0,2.7411505494798933
2015-04-21,LC,3.3329721689224243,3.4152772426605225,3.8228389263153075,3.8522891521453855,3.875849332809448,10.0,3.331593465805054
2015-04-21,PO,2.827000856399536,2.827000856399536,2.827000856399536,2.827000856399536,2.827000856399536,1.0,2.827000856399536
2015-04-21,SO,3.0512192249298096,3.0512192249298096,3.0512192249298096,3.0512192249298096,3.0512192249298096,1.0,3.0512192249298096
2015-04-28,EC,3.118133306503296,3.2186787128448486,3.2790059566497805,3.299115037918091,3.315202302932739,3.0,2.6301118532816568
2015-04-28,IS,2.8010867834091187,3.0032624006271362,3.2730928659439087,3.2894504070281982,3.3071229457855225,16.0,2.803639270365238
2015-04-28,LC,3.5913238525390625,3.6418240070343018,3.6721240997314455,3.6822241306304933,3.6903041553497316,3.0,3.3591252168019614
2015-04-28,PO,2.616308569908142,2.905458629131317,3.078948664665222,3.136778676509857,3.183042685985565,2.0,2.616308569908142
2015-04-28,SO,3.0299251079559326,3.154037594795227,3.228505086898804,3.2533275842666627,3.27318558216095,2.0,3.0299251079559326
2015-05-05,EC,2.623445153236389,2.9066402316093445,2.995808720588684,3.0079440474510193,3.0176523089408875,6.0,2.654192487398783
2015-05-05,IS,2.8321032524108887,3.0346176624298096,3.158412218093872,3.215233087539673,3.2562220096588135,17.0,2.8346134073594036
2015-05-05,LC,3.2835100889205933,3.542271912097931,3.949534845352173,4.020875430107116,4.077947897911072,8.0,3.1854458153247833
2015-05-05,PO,2.8744330406188965,2.944453001022339,2.9864649772644043,3.0004689693450928,3.0116721630096435,2.0,2.8744330406188965
2015-05-05,SO,3.2786173820495605,3.2786173820495605,3.2786173820495605,3.2786173820495605,3.2786173820495605,1.0,3.2786173820495605
2015-05-12,EC,2.4804306030273438,2.83427894115448,3.0465879440307617,3.117357611656189,3.1739733457565307,3.0,2.5194297234217324
2015-05-12,IS,2.8906368017196655,2.9054104685783386,3.1138584136962892,3.1648288130760194,3.193409640789032,12.0,2.873651146888733
2015-05-12,LC,3.2133504152297974,3.400777518749237,3.7754218578338623,3.7976737022399902,3.8154751777648928,8.0,3.321113407611847
2015-05-12,SO,2.7393147945404053,2.7513870000839233,2.758630323410034,2.7610447645187377,2.7629763174057005,2.0,2.7393147945404053
2015-05-19,EC,3.0299601554870605,3.115487217903137,3.1668034553527833,3.1839088678359984,3.1975931978225707,3.0,2.9999159971872964
2015-05-19,IS,2.8018836975097656,2.864142656326294,2.9337201595306395,2.953467035293579,2.9692645359039305,9.0,2.78039370642768
2015-05-19,LC,3.1663843393325806,3.2785197496414185,3.406636428833008,3.4493419885635377,3.4835064363479615,4.0,3.2371307611465454
2015-05-19,PO,3.4736995697021484,3.4736995697021484,3.4736995697021484,3.4736995697021484,3.4736995697021484,1.0,3.4736995697021484
2015-05-26,EC,2.5286296606063843,2.857040584087372,2.9529298543930054,2.9533364176750183,2.9536616683006285,6.0,2.513691484928131
2015-05-26,IS,2.8931374549865723,3.0032445192337036,3.105343222618103,3.221572613716125,3.4291223001480096,18.0,2.8548646105660334
2015-05-26,LC,3.3164561986923218,3.3902036547660828,3.49349992275238,3.527932012081146,3.555477683544159,4.0,3.262645661830902
2015-05-26,PO,3.2496113777160645,3.3248904943466187,3.370057964324951,3.385113787651062,3.3971584463119506,2.0,3.2496113777160645
2015-05-26,SO,3.259243965148926,3.259243965148926,3.259243965148926,3.259243965148926,3.259243965148926,1.0,3.259243965148926
2015-06-02,EC,2.957723379135132,3.132717728614807,3.237714338302612,3.2727132081985473,3.3007123041152955,3.0,3.0622989336649575
2015-06-02,IS,2.7991881370544434,2.935033440589905,3.1084439754486084,3.1444538831710815,3.17326180934906,7.0,2.8456105845315114
2015-06-02,LC,3.2398581504821777,3.402456760406494,3.627898693084717,3.7061694860458374,3.7687861204147337,7.0,3.1974293163844516
2015-06-02,PO,2.8642518520355225,2.8642518520355225,2.8642518520355225,2.8642518520355225,2.8642518520355225,1.0,2.8642518520355225
2015-06-02,SO,2.7907214164733887,2.7907214164733887,2.7907214164733887,2.7907214164733887,2.7907214164733887,1.0,2.7907214164733887
2015-06-09,EC,2.9505534172058105,2.9505534172058105,2.9505534172058105,2.9505534172058105,2.9505534172058105,1.0,2.9505534172058105
2015-06-09,IS,2.854183316230774,2.9502004981040955,3.0156774520874023,3.0385619401931763,3.0568695306777953,6.0,2.796257217725118
2015-06-09,LC,3.1416088342666626,3.459849774837494,3.516791892051697,3.5357725977897645,3.5509571623802185,4.0,3.12785804271698
2015-06-09,PO,2.627676248550415,2.8415127992630005,2.969814729690552,3.012582039833069,3.0467958879470824,3.0,2.4705258210500083
2015-06-09,SO,3.2464218139648438,3.2834097146987915,3.30560245513916,3.31300003528595,3.3189180994033816,2.0,3.2464218139648438
2015-06-16,IS,2.7044219970703125,2.869676351547241,2.9633662700653076,3.0498171806335446,3.135294933319092,13.0,2.697752292339618
2015-06-16,LC,3.401137351989746,3.5969440937042236,3.7164544105529784,3.741970372200012,3.762383141517639,7.0,3.377890178135463
2015-06-23,EC,3.0366995334625244,3.1908693313598633,3.2916842699050903,3.3312228322029114,3.3628536820411683,6.0,2.9888816674550376
2015-06-23,IS,2.878409266471863,2.949715495109558,3.0219064950942993,3.0814059376716614,3.129005491733551,10.0,2.900679349899292
2015-06-23,LC,3.3532071113586426,3.4173571467399597,3.4908641576766968,3.515366494655609,3.534968364238739,4.0,3.347159206867218
2015-06-23,PO,2.8481123447418213,2.9039595127105713,2.9374678134918213,2.9486372470855713,2.9575727939605714,3.0,2.637779474258423
2015-06-23,SO,3.1840667724609375,3.1840667724609375,3.1840667724609375,3.1840667724609375,3.1840667724609375,1.0,3.1840667724609375
2015-06-30,EC,2.6543402671813965,2.8046839237213135,2.9078166484832764,2.9421942234039307,2.969696283340454,5.0,2.7422498226165772
2015-06-30,IS,2.7816877365112305,2.974074602127075,3.200154972076416,3.355001044273376,3.5643197202682493,15.0,2.774088970820109
2015-06-30,LC,3.3640782833099365,3.5659361481666565,3.7838706731796266,3.8565155148506163,3.9146313881874084,4.0,3.4601312279701233
2015-06-30,PO,3.002347707748413,3.002347707748413,3.002347707748413,3.002347707748413,3.002347707748413,1.0,3.002347707748413
2015-06-30,SO,3.036364793777466,3.1776145696640015,3.2623644351959227,3.29061439037323,3.313214354515076,3.0,2.9782352447509766
2015-07-07,EC,2.4668962955474854,2.4668962955474854,2.4668962955474854,2.4668962955474854,2.4668962955474854,1.0,2.4668962955474854
2015-07-07,IS,2.680105209350586,2.7563332319259644,2.812605381011963,2.9913671016693115,3.1343764781951906,11.0,2.661131663755937
2015-07-07,LC,3.378734588623047,3.5199685096740723,3.6047088623046877,3.6329556465148927,3.655553073883057,3.0,3.4328830242156982
2015-07-07,PO,2.7893564701080322,2.7893564701080322,2.7893564701080322,2.7893564701080322,2.7893564701080322,1.0,2.7893564701080322
2015-07-07,SO,3.0397982597351074,3.067660331726074,3.084377574920654,3.0899499893188476,3.0944079208374022,2.0,3.0397982597351074
2015-07-14,EC,2.9305365085601807,3.04230797290802,3.1093708515167235,3.1317251443862917,3.1496085786819457,3.0,2.9660069942474365
2015-07-14,IS,2.886855363845825,3.0356448888778687,3.1428587436676025,3.252542686462402,3.4000547790527342,14.0,2.8613099540982927
2015-07-14,LC,3.5646300315856934,3.68979150056839,3.749936819076538,3.9261321902275084,4.098109052181244,12.0,3.415759563446045
2015-07-14,SO,2.758989453315735,2.774876296520233,2.7844084024429323,2.787585771083832,2.7901276659965517,2.0,2.758989453315735
2015-07-21,EC,3.0030429363250732,3.086241126060486,3.1361600399017333,3.152799677848816,3.166111388206482,2.0,3.0030429363250732
2015-07-21,ET,3.1503608226776123,3.1503608226776123,3.1503608226776123,3.1503608226776123,3.1503608226776123,1.0,3.1503608226776123
2015-07-21,IS,2.68401837348938,2.813229560852051,2.9712650775909424,2.99592125415802,3.015646195411682,11.0,2.678371689536355
2015-07-21,LC,3.5863895416259766,3.5867174863815308,3.5869142532348635,3.586979842185974,3.587032313346863,3.0,3.4748602708180747
2015-07-28,EC,2.580419421195984,3.0552676916122437,3.1823247909545898,3.2246771574020383,3.2585590505599975,4.0,2.53494194149971
2015-07-28,IS,2.6798229217529297,2.948815703392029,3.091339778900146,3.17222945690155,3.211019263267517,15.0,2.7361374537150067
2015-07-28,LC,3.330695867538452,3.4914474487304688,3.8679243087768556,3.993416595458984,4.093810424804688,5.0,3.444672870635986
2015-07-28,SO,2.967041254043579,2.967041254043579,2.967041254043579,2.967041254043579,2.967041254043579,1.0,2.967041254043579
2015-08-04,EC,2.9702298641204834,3.0984197854995728,3.1753337383270264,3.2009717226028442,3.2214821100234987,2.0,2.9702298641204834
2015-08-04,IS,2.7886691093444824,3.0677740573883057,3.4723916053771973,3.557666969299316,3.5837906265258788,13.0,2.808657646179199
2015-08-04,LC,3.474783420562744,3.738023519515991,3.8081130981445312,3.83722984790802,3.860523247718811,11.0,3.366020592776212
2015-08-04,PO,2.742280960083008,2.742280960083008,2.742280960083008,2.742280960083008,2.742280960083008,1.0,2.742280960083008
2015-08-04,SO,3.3161895275115967,3.3231289386749268,3.3272925853729247,3.328680467605591,3.3297907733917236,2.0,3.3161895275115967
2015-08-11,EC,2.8350205421447754,2.842844009399414,2.8475380897521974,2.849102783203125,2.850354537963867,2.0,2.8350205421447754
2015-08-11,IS,2.681637763977051,2.8602024912834167,2.9507097005844116,2.975129950046539,2.9912915921211245,12.0,2.668435970942179
